Unnamed: 0	scene_id	raw_text	characters	affective_prompt	only_speaker	origin_sent	sent_and_prompt	cAGR	labels	personality_description	sent	sentence1	sentence2
166	04_e05_c11(0) 	"[['Kathy', "" Ohh, God, guys, check it out, you can see that girl's underwear!""], ['Joey', ' Is she great or what?']]"	Kathy	The emotion of Kathy is initially neutral, the emotion of others is neutral, 	 Ohh, God, guys, check it out, you can see that girl's underwear!, ; 	Speaker :  Ohh, God, guys, check it out, you can see that girl's underwear!, Others :  Is she great or what?, ; 	Speaker :  Ohh, God, guys, check it out, you can see that girl's underwear!, Others :  Is she great or what?, ; The emotion of Kathy is initially neutral, the emotion of others is neutral, 	True	1	Kathy is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Speaker :  Ohh, God, guys, check it out, you can see that girl's underwear!, Others :  Is she great or what?, ; 	Speaker :  Ohh, God, guys, check it out, you can see that girl's underwear!, Others :  Is she great or what?, ; The emotion of Kathy is initially neutral, the emotion of others is neutral, 	Kathy is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
167	04_e05_c16(0) 	"[['Phoebe', "" (singing) And I'm still waiting for my paper mache man. Thank you my babies.""]]"	Rachel	First, the emotion of others is joy, 	; 	Others :  (singing) And I'm still waiting for my paper mache man. Thank you my babies., ; 	Others :  (singing) And I'm still waiting for my paper mache man. Thank you my babies., ; First, the emotion of others is joy, 	True	1	Rachel is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  (singing) And I'm still waiting for my paper mache man. Thank you my babies., ; 	Others :  (singing) And I'm still waiting for my paper mache man. Thank you my babies., ; First, the emotion of others is joy, 	Rachel is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
168	04_e17_c01(0) 	[['Mr. Treeger', ' Ohhh, man!!'], ['Joey', ' (coming in from his bedroom) What is that?']]	Joey	First, the emotion of others is neutral, Joey respond with neutral, 	 (coming in from his bedroom) What is that?, ; 	Others :  Ohhh, man!!, Speaker :  (coming in from his bedroom) What is that?, ; 	Others :  Ohhh, man!!, Speaker :  (coming in from his bedroom) What is that?, ; First, the emotion of others is neutral, Joey respond with neutral, 	True	1	Joey is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Ohhh, man!!, Speaker :  (coming in from his bedroom) What is that?, ; 	Others :  Ohhh, man!!, Speaker :  (coming in from his bedroom) What is that?, ; First, the emotion of others is neutral, Joey respond with neutral, 	Joey is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
169	01_e03_c12(1) 	[['Rachel Green', ' Uh, Joey..'], ['Joey Tribbiani', ' Oh, God! (Hurriedly closes his legs.)']]	Phoebe Buffay	First, the emotion of others is neutral, the emotion of others is neutral, 	; 	Others :  Uh, Joey.., Others :  Oh, God! (Hurriedly closes his legs.), ; 	Others :  Uh, Joey.., Others :  Oh, God! (Hurriedly closes his legs.), ; First, the emotion of others is neutral, the emotion of others is neutral, 	True	1	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Uh, Joey.., Others :  Oh, God! (Hurriedly closes his legs.), ; 	Others :  Uh, Joey.., Others :  Oh, God! (Hurriedly closes his legs.), ; First, the emotion of others is neutral, the emotion of others is neutral, 	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
170	02_e06_c06(0) 	[['Ross Geller', ' Ohhh. Big boy, riding the bus--Hey, I have a question. How come it says Property of Human Services on his butt?'], ['Chandler Bing', ' You, you are gonna love this.'], ['Ross Geller', ' Will you hold Ben for a sec? Come here. Come here.']]	Phoebe Buffay	First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	; 	Others :  Ohhh. Big boy, riding the bus--Hey, I have a question. How come it says Property of Human Services on his butt?, Others :  You, you are gonna love this., Others :  Will you hold Ben for a sec? Come here. Come here., ; 	Others :  Ohhh. Big boy, riding the bus--Hey, I have a question. How come it says Property of Human Services on his butt?, Others :  You, you are gonna love this., Others :  Will you hold Ben for a sec? Come here. Come here., ; First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	True	1	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Ohhh. Big boy, riding the bus--Hey, I have a question. How come it says Property of Human Services on his butt?, Others :  You, you are gonna love this., Others :  Will you hold Ben for a sec? Come here. Come here., ; 	Others :  Ohhh. Big boy, riding the bus--Hey, I have a question. How come it says Property of Human Services on his butt?, Others :  You, you are gonna love this., Others :  Will you hold Ben for a sec? Come here. Come here., ; First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
171	04_e16_c04(0) 	"[['Joey', ' Pastrami.'], ['Phoebe', "" Oooh, yeah. You're a genius.""]]"	Monica	First, the emotion of others is anger, the emotion of others is neutral, 	; 	Others :  Pastrami., Others :  Oooh, yeah. You're a genius., ; 	Others :  Pastrami., Others :  Oooh, yeah. You're a genius., ; First, the emotion of others is anger, the emotion of others is neutral, 	True	1	Monica is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Pastrami., Others :  Oooh, yeah. You're a genius., ; 	Others :  Pastrami., Others :  Oooh, yeah. You're a genius., ; First, the emotion of others is anger, the emotion of others is neutral, 	Monica is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
172	03_e25_c05(0) 	[['Rachel', ' Oh, come on!']]	Bonnie	First, the emotion of others is neutral, 	; 	Others :  Oh, come on!, ; 	Others :  Oh, come on!, ; First, the emotion of others is neutral, 	False	0	Bonnie is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Oh, come on!, ; 	Others :  Oh, come on!, ; First, the emotion of others is neutral, 	Bonnie is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
173	04_e13_c12(1) 	"[['Ross', ' Look, Mon, do you want us to uh, come back later?'], ['Monica', "" Oh no-no-no, stay, stay, stay, just keep talking. I'm always the hostess.""]]"	Phoebe	First, the emotion of others is anger, the emotion of others is neutral, 	; 	Others :  Look, Mon, do you want us to uh, come back later?, Others :  Oh no-no-no, stay, stay, stay, just keep talking. I'm always the hostess., ; 	Others :  Look, Mon, do you want us to uh, come back later?, Others :  Oh no-no-no, stay, stay, stay, just keep talking. I'm always the hostess., ; First, the emotion of others is anger, the emotion of others is neutral, 	False	0	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Look, Mon, do you want us to uh, come back later?, Others :  Oh no-no-no, stay, stay, stay, just keep talking. I'm always the hostess., ; 	Others :  Look, Mon, do you want us to uh, come back later?, Others :  Oh no-no-no, stay, stay, stay, just keep talking. I'm always the hostess., ; First, the emotion of others is anger, the emotion of others is neutral, 	Phoebe is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
174	04_e04_c02(0) 	[['Rachel', ' Oh! Hey, Mr. Treeger.'], ['Mr. Treeger', ' Hey.']]	Mr. Treeger	First, the emotion of others is neutral, Mr. respond with neutral, 	 Hey., ; 	Others :  Oh! Hey, Mr. Treeger., Speaker :  Hey., ; 	Others :  Oh! Hey, Mr. Treeger., Speaker :  Hey., ; First, the emotion of others is neutral, Mr. respond with neutral, 	True	1	Mr. is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  Oh! Hey, Mr. Treeger., Speaker :  Hey., ; 	Others :  Oh! Hey, Mr. Treeger., Speaker :  Hey., ; First, the emotion of others is neutral, Mr. respond with neutral, 	Mr. is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
175	03_e21_c16(0) 	"[['Joey', "" What 'cha doing?""]]"	Joey	The emotion of Joey is initially neutral, 	 What 'cha doing?, ; 	Speaker :  What 'cha doing?, ; 	Speaker :  What 'cha doing?, ; The emotion of Joey is initially neutral, 	False	0	Joey is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Speaker :  What 'cha doing?, ; 	Speaker :  What 'cha doing?, ; The emotion of Joey is initially neutral, 	Joey is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
176	04_e02_c14(1) 	"[['Ross', ' None.'], ['Phoebe', "" Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive.""], ['Ross', "" I'm sorry.""]]"	Rachel	First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	; 	Others :  None., Others :  Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive., Others :  I'm sorry., ; 	Others :  None., Others :  Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive., Others :  I'm sorry., ; First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	False	0	Rachel is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.	Others :  None., Others :  Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive., Others :  I'm sorry., ; 	Others :  None., Others :  Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive., Others :  I'm sorry., ; First, the emotion of others is joy, the emotion of others is neutral, the emotion of others is neutral, 	Rachel is friendly, cooperative, empathetic, and compassionate, often prioritizing harmonious relationships and the well-being of others.
